"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
39839,"Morera","02/05/2011 11:04","Alto (> 8 mts)",150,"Grande",-68.8443077475,-32.8734274668,6,"Residencial Norte",2694682.37982,0,0.769733430587054,0
38891,"Morera","26/10/2010 10:45","Bajo (2 - 4 mts)",50,"Mediano",-68.8489714469,-32.86977456,6,"Residencial Norte",2694682.37982,0,0.337971509423504,0
45256,"Fresno europeo","29/09/2011 11:11","Alto (> 8 mts)",118,"Grande",-68.8227247972,-32.8728387206,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.921251047356636,0
11729,"Morera","02/06/2010 10:32","Medio (4 - 8 mts)",156,"Grande",-68.8510001096,-32.8667452812,6,"Residencial Norte",2694682.37982,0,0.708976864531065,0
11169,"Perenne","27/01/2011 13:14","Medio (4 - 8 mts)",36,"Mediano",-68.8441401246,-32.9015934565,2,"Barrio Civico",2366816.36021,0,0.967315234619118,0
19032,"Morera","13/07/2011 10:09","Alto (> 8 mts)",180,"Grande",-68.8399742347,-32.8719939872,4,"Cuarta Oeste",1173332.70145,0,0.942294383478369,0
437,"Paraiso sombrilla","06/03/2012 11:19","Bajo (2 - 4 mts)",80,"Grande",-68.8176214761,-32.8680311954,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.381767773684188,0
7020,"Fresno americano","10/06/2011 12:11","Medio (4 - 8 mts)",105,"Grande",-68.853825065,-32.8973540547,5,"Residencial Sur",2423808.92355,0,0.110997611349342,0
30245,"Morera","09/03/2011 13:59","Medio (4 - 8 mts)",25,"Mediano",-68.842120482,-32.8902267468,2,"Barrio Civico",2366816.36021,0,0.541678111382481,0
11348,"Fresno europeo","19/01/2011 19:14","Medio (4 - 8 mts)",50,"Mediano",-68.8486022665,-32.9027636383,2,"Barrio Civico",2366816.36021,0,0.0458681804562914,0
9211,"Fresno europeo","02/03/2011 13:11","Medio (4 - 8 mts)",60,"Mediano",-68.8496748415,-32.8653531782,6,"Residencial Norte",2694682.37982,0,0.155608516141062,0
27082,"Pltano","27/10/2011 09:54","Medio (4 - 8 mts)",35,"Mediano",-68.8384965955,-32.8895507423,3,"Parque O'Higgins",1531146.02653,1,0.540024546309698,0
9889,"Fresno americano","11/02/2011 09:12","Medio (4 - 8 mts)",40,"Mediano",-68.8576761783,-32.8653159073,6,"Residencial Norte",2694682.37982,0,0.384595963878923,0
39249,"Paraiso","28/12/2010 10:02","Alto (> 8 mts)",200,"Grande",-68.8549314862,-32.8721209697,6,"Residencial Norte",2694682.37982,0,0.565117292491194,0
30492,"Pltano","17/02/2011 09:17","Alto (> 8 mts)",260,"Grande",-68.8390467308,-32.8889209059,3,"Parque O'Higgins",1531146.02653,0,0.254901367351943,0
21899,"Morera","03/06/2011 09:46","Alto (> 8 mts)",180,"Grande",-68.8578971806,-32.8968732306,5,"Residencial Sur",2423808.92355,0,0.249154920296856,0
6540,"Fresno americano","11/05/2011 12:15","Medio (4 - 8 mts)",50,"Mediano",-68.8563963962,-32.8912799263,5,"Residencial Sur",2423808.92355,1,0.381693736108762,0
43499,"Fresno europeo","14/11/2011 08:03","Bajo (2 - 4 mts)",28,"Mediano",-68.828505168,-32.8842451482,3,"Parque O'Higgins",1531146.02653,0,0.745890413944624,0
33831,"Pltano","16/05/2011 13:41","Alto (> 8 mts)",190,"Grande",-68.8541469347,-32.8857223714,5,"Residencial Sur",2423808.92355,0,0.0835623285155724,0
44882,"Fresno europeo","23/08/2011 10:27","Medio (4 - 8 mts)",108,"Grande",-68.8242492069,-32.8677422222,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.8421177658334,0
5626,"Pltano","05/05/2011 13:07","Medio (4 - 8 mts)",50,"Mediano",-68.8393237338,-32.8768568567,1,"Parque Central",1655357.93265,0,0.987491401603951,0
18795,"Paraiso","07/07/2011 10:29","Alto (> 8 mts)",135,"Grande",-68.8374605903,-32.8728533951,4,"Cuarta Oeste",1173332.70145,0,0.993847675901204,0
47957,"Olmo comun","02/09/2011 10:28","Medio (4 - 8 mts)",122,"Grande",-68.8263867911,-32.8688388062,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.583025141621455,0
23464,"Paraiso sombrilla","24/01/2011 15:24","Medio (4 - 8 mts)",110,"Grande",-68.8492481287,-32.9016816344,2,"Barrio Civico",2366816.36021,0,0.0529255849296603,0
7112,"Fresno europeo","31/05/2011 11:10","Medio (4 - 8 mts)",38,"Mediano",-68.8619840316,-32.8970824848,5,"Residencial Sur",2423808.92355,0,0.761425364630349,0
28429,"Pltano","28/02/2011 10:24","Alto (> 8 mts)",290,"Grande",-68.8460114766,-32.8899392602,2,"Barrio Civico",2366816.36021,0,0.29035295994541,0
435,"Acer","06/03/2012 11:22","Muy bajo (1 - 2 mts)",12,"Chico",-68.8175554938,-32.8680475506,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.760844104993835,0
30803,"Fresno europeo","14/02/2011 11:38","Bajo (2 - 4 mts)",120,"Grande",-68.856041998,-32.8654846374,6,"Residencial Norte",2694682.37982,0,0.871041937000711,0
38955,"Morera","03/01/2011 09:34","Alto (> 8 mts)",120,"Grande",-68.8558606493,-32.8708105293,6,"Residencial Norte",2694682.37982,0,0.15449422122815,0
38987,"Morera","27/12/2010 12:03","Medio (4 - 8 mts)",90,"Grande",-68.8549864273,-32.8711152411,6,"Residencial Norte",2694682.37982,0,0.831423120727554,0
32788,"Acacia SP","14/07/2011 10:13","Alto (> 8 mts)",118,"Grande",-68.8512639168,-32.8854309755,5,"Residencial Sur",2423808.92355,1,0.870065020473064,0
1140,"Morera","02/12/2011 10:55","Medio (4 - 8 mts)",23,"Mediano",-68.8761343597,-32.8679145581,8,"Aeroparque",2203364.73622,0,0.0855404828992008,0
33860,"Morera","16/05/2011 09:34","Alto (> 8 mts)",200,"Grande",-68.8547124174,-32.8866112867,5,"Residencial Sur",2423808.92355,0,0.955550839900496,0
18184,"Olmo comun","26/07/2011 08:54","Alto (> 8 mts)",104,"Grande",-68.8401900696,-32.8698516492,4,"Cuarta Oeste",1173332.70145,0,0.203004276138142,0
7313,"Morera","29/06/2011 14:30","Bajo (2 - 4 mts)",38,"Mediano",-68.8583883263,-32.9014833547,5,"Residencial Sur",2423808.92355,0,0.105873393072918,0
26035,"Fresno americano","09/11/2011 16:36","Bajo (2 - 4 mts)",140,"Grande",-68.8314164292,-32.8862029529,3,"Parque O'Higgins",1531146.02653,0,0.540876730356495,0
18650,"Morera","05/07/2011 10:58","Alto (> 8 mts)",135,"Grande",-68.8367511033,-32.8756454674,1,"Parque Central",1655357.93265,0,0.995048583965712,0
45433,"Morera","09/09/2011 09:21","Medio (4 - 8 mts)",270,"Grande",-68.8258396622,-32.873241706,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0578744495550433,0
14593,"Paraiso","14/12/2011 10:13","Medio (4 - 8 mts)",68,"Grande",-68.8792623481,-32.8683447519,8,"Aeroparque",2203364.73622,0,0.384720586029829,0
11496,"lamo criollo","22/02/2011 11:41","Alto (> 8 mts)",250,"Grande",-68.8538087203,-32.8662764059,6,"Residencial Norte",2694682.37982,0,0.742272298094101,0
15454,"Fresno europeo","22/11/2011 13:21","Muy bajo (1 - 2 mts)",18,"Chico",-68.859886405,-32.8717845338,7,"Residencial Parque",1786336.08966,0,0.334922472778026,0
22220,"Fresno europeo","18/05/2011 08:53","Muy bajo (1 - 2 mts)",3,"Chico",-68.8557351543,-32.8991386762,5,"Residencial Sur",2423808.92355,0,0.445649583399847,0
5588,"Acer","18/04/2011 10:20","Alto (> 8 mts)",143,"Grande",-68.8383544632,-32.8820814207,1,"Parque Central",1655357.93265,0,0.740662511818624,0
43868,"Fresno europeo","07/10/2011 08:54","Medio (4 - 8 mts)",48,"Mediano",-68.8311054611,-32.8841155068,3,"Parque O'Higgins",1531146.02653,0,0.898589368217415,0
2713,"Fresno americano","12/10/2011 14:21","Alto (> 8 mts)",118,"Grande",-68.831882561,-32.8826082147,3,"Parque O'Higgins",1531146.02653,0,0.839062032998796,0
41522,"Morera","04/05/2011 09:02","Medio (4 - 8 mts)",76,"Grande",-68.8387306953,-32.8776011031,1,"Parque Central",1655357.93265,0,0.614800804571121,0
1829,"Fresno americano","18/11/2011 17:17","Muy bajo (1 - 2 mts)",10,"Chico",-68.8608488789,-32.8710214221,7,"Residencial Parque",1786336.08966,0,0.948405839483366,0
28165,"Tipa","22/02/2011 09:34","Alto (> 8 mts)",258,"Grande",-68.8477952655,-32.8916530744,2,"Barrio Civico",2366816.36021,0,0.0600129800610544,0
25415,"Morera","14/02/2011 12:05","Alto (> 8 mts)",270,"Grande",-68.8367558224,-32.9008141222,2,"Barrio Civico",2366816.36021,0,0.891772083681783,0
44156,"Fresno europeo","06/10/2011 15:54","Medio (4 - 8 mts)",120,"Grande",-68.8350476739,-32.8775960523,1,"Parque Central",1655357.93265,0,0.815539651131714,0
8828,"Acer","01/02/2011 13:40","Muy bajo (1 - 2 mts)",10,"Chico",-68.8545413803,-32.8680740847,6,"Residencial Norte",2694682.37982,0,0.699692218892564,0
47584,"Morera","16/09/2011 08:52","Medio (4 - 8 mts)",76,"Grande",-68.8260001168,-32.8717240262,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.697162390103266,0
42723,"Morera","26/09/2011 11:22","Medio (4 - 8 mts)",150,"Grande",-68.8273953451,-32.8768127728,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.698814603610534,0
47190,"Fresno europeo","20/09/2011 10:49","Alto (> 8 mts)",136,"Grande",-68.8343631389,-32.875104558,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.229722536150203,0
13584,"Morera","28/02/2011 13:06","Alto (> 8 mts)",180,"Grande",-68.8518908525,-32.8649518853,6,"Residencial Norte",2694682.37982,0,0.045557037592695,0
31317,"Morera","28/02/2011 11:34","Medio (4 - 8 mts)",140,"Grande",-68.8489738922,-32.8652528175,6,"Residencial Norte",2694682.37982,0,0.124392712860447,0
31500,"Pltano","19/05/2011 10:34","Alto (> 8 mts)",160,"Grande",-68.8585240202,-32.8905411609,5,"Residencial Sur",2423808.92355,0,0.0937837248956686,0
7217,"Fresno europeo","24/06/2011 10:45","Medio (4 - 8 mts)",90,"Grande",-68.8610916666,-32.8983449547,5,"Residencial Sur",2423808.92355,0,0.770613331127003,0
15358,"Paraiso","16/11/2011 12:32","Bajo (2 - 4 mts)",40,"Mediano",-68.8601255404,-32.8706980071,6,"Residencial Norte",2694682.37982,0,0.986189788793084,0
4752,"Fresno europeo","03/08/2011 09:38","Medio (4 - 8 mts)",68,"Grande",-68.8344620956,-32.8660792724,4,"Cuarta Oeste",1173332.70145,0,0.326746867212184,0
5598,"Fresno europeo","19/04/2011 09:47","Muy bajo (1 - 2 mts)",3,"Chico",-68.8369588246,-32.8800365719,1,"Parque Central",1655357.93265,0,0.565044596049781,0
29928,"Pltano","14/03/2011 12:23","Alto (> 8 mts)",123,"Grande",-68.8408574237,-32.892585082,2,"Barrio Civico",2366816.36021,1,0.51278097228179,0
26154,"Morera","14/11/2011 18:26","Medio (4 - 8 mts)",170,"Grande",-68.8296000441,-32.8876888533,3,"Parque O'Higgins",1531146.02653,0,0.83045663129439,0
1219,"Paraiso sombrilla","29/11/2011 12:12","Medio (4 - 8 mts)",100,"Grande",-68.8769784443,-32.8646704108,8,"Aeroparque",2203364.73622,0,0.707537278781904,0
10520,"Ailanthus","17/03/2011 11:36","Medio (4 - 8 mts)",50,"Mediano",-68.8589054451,-32.8754106934,7,"Residencial Parque",1786336.08966,0,0.821979018851974,0
23297,"Morera","18/01/2012 17:13","Medio (4 - 8 mts)",100,"Grande",-68.8518173099,-32.9006821696,2,"Barrio Civico",2366816.36021,0,0.393765146058084,0
26640,"Acacia SP","02/11/2011 09:55","Medio (4 - 8 mts)",108,"Grande",-68.8340876315,-32.891125192,3,"Parque O'Higgins",1531146.02653,1,0.331259159592342,0
22742,"Morera","12/05/2011 10:50","Alto (> 8 mts)",92,"Grande",-68.8542206341,-32.9014038483,5,"Residencial Sur",2423808.92355,1,0.680389411322839,0
23266,"Acer","26/01/2012 13:20","Bajo (2 - 4 mts)",40,"Mediano",-68.8520455206,-32.9011982436,2,"Barrio Civico",2366816.36021,0,0.73173264978629,0
32951,"Morera","23/05/2011 10:41","Alto (> 8 mts)",156,"Grande",-68.8500919131,-32.8885563106,5,"Residencial Sur",2423808.92355,0,0.208578652070703,0
38041,"Morera","06/12/2010 11:59","Alto (> 8 mts)",96,"Grande",-68.8469764308,-32.8716677676,6,"Residencial Norte",2694682.37982,0,0.449149079089481,0
29411,"Morera","02/03/2011 10:18","Alto (> 8 mts)",120,"Grande",-68.8449695356,-32.890893535,2,"Barrio Civico",2366816.36021,0,0.837775441964977,0
44247,"Morera","13/10/2011 11:22","Alto (> 8 mts)",200,"Grande",-68.83403642,-32.884026466,3,"Parque O'Higgins",1531146.02653,0,0.90554222723282,0
8539,"Fresno europeo","17/02/2011 10:26","Alto (> 8 mts)",60,"Mediano",-68.8404060325,-32.8992265041,2,"Barrio Civico",2366816.36021,0,0.304691523302354,0
44563,"Morera","20/10/2011 09:08","Alto (> 8 mts)",180,"Grande",-68.8341159885,-32.8852438938,3,"Parque O'Higgins",1531146.02653,0,0.0229719215346689,0
6500,"Fresno europeo","09/06/2011 10:28","Alto (> 8 mts)",60,"Mediano",-68.8613260669,-32.887598874,5,"Residencial Sur",2423808.92355,0,0.418167565461805,0
37180,"Olmo comun","01/04/2011 11:58","Alto (> 8 mts)",125,"Grande",-68.8584809059,-32.8778860484,7,"Residencial Parque",1786336.08966,1,0.687981614534989,0
33695,"Morera","10/05/2011 13:52","Alto (> 8 mts)",150,"Grande",-68.8577135207,-32.8861517947,5,"Residencial Sur",2423808.92355,0,0.762621301700274,0
16007,"Morera","11/08/2011 08:53","Alto (> 8 mts)",90,"Grande",-68.8437366276,-32.8720212842,4,"Cuarta Oeste",1173332.70145,0,0.426786953381774,0
31964,"Fresno europeo","02/06/2011 13:10","Medio (4 - 8 mts)",110,"Grande",-68.8599678918,-32.8836291628,7,"Residencial Parque",1786336.08966,0,0.569071737184686,0
35191,"Fresno americano","29/03/2011 10:32","Alto (> 8 mts)",120,"Grande",-68.8516618627,-32.8826504561,1,"Parque Central",1655357.93265,0,0.758043809352198,0
29187,"Fresno americano","25/02/2011 18:38","Alto (> 8 mts)",142,"Grande",-68.8465950777,-32.8876743362,1,"Parque Central",1655357.93265,0,0.124150984015261,0
400,"Ligustro","05/03/2012 11:17","Alto (> 8 mts)",130,"Grande",-68.8199019368,-32.8671916251,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.507010685337538,0
11292,"Ligustro","10/01/2011 12:22","Medio (4 - 8 mts)",55,"Mediano",-68.847173894,-32.902585834,2,"Barrio Civico",2366816.36021,0,0.787256148352303,0
22422,"Fresno europeo","15/06/2011 09:50","Alto (> 8 mts)",73,"Grande",-68.86010881,-32.8993043821,5,"Residencial Sur",2423808.92355,0,0.354643725252025,0
29403,"Morera","02/03/2011 10:45","Alto (> 8 mts)",158,"Grande",-68.8451426773,-32.8915658703,2,"Barrio Civico",2366816.36021,0,0.12663543001082,0
37810,"Fresno europeo","10/12/2010 11:53","Alto (> 8 mts)",170,"Grande",-68.8487937448,-32.8718596038,6,"Residencial Norte",2694682.37982,0,0.188434990733253,0
1379,"Acer","23/11/2011 11:28","Medio (4 - 8 mts)",45,"Mediano",-68.8705975376,-32.8785055081,7,"Residencial Parque",1786336.08966,0,0.0393340238387068,0
38794,"Paraiso sombrilla","14/12/2010 09:50","Bajo (2 - 4 mts)",34,"Mediano",-68.8499457274,-32.870544703,6,"Residencial Norte",2694682.37982,0,0.846403825768435,0
43226,"Pltano","04/10/2011 09:16","Alto (> 8 mts)",310,"Grande",-68.8349812617,-32.8790441514,1,"Parque Central",1655357.93265,0,0.136804463892228,0
29435,"Morera","09/03/2011 18:30","Alto (> 8 mts)",182,"Grande",-68.8462188864,-32.8927016576,2,"Barrio Civico",2366816.36021,0,0.267137096681997,0
34896,"Pltano","29/03/2011 10:13","Alto (> 8 mts)",138,"Grande",-68.8518021331,-32.8814293949,1,"Parque Central",1655357.93265,0,0.122431781094853,0
33709,"Paraiso","11/05/2011 09:42","Alto (> 8 mts)",111,"Grande",-68.8570295332,-32.8868617321,5,"Residencial Sur",2423808.92355,1,0.548447591439509,0
9710,"Morera","24/01/2011 10:22","Alto (> 8 mts)",180,"Grande",-68.8485769918,-32.864015761,6,"Residencial Norte",2694682.37982,0,0.268787613539353,0
37798,"Paraiso","10/12/2010 10:46","Alto (> 8 mts)",170,"Grande",-68.8495612487,-32.8720537623,6,"Residencial Norte",2694682.37982,0,0.17471794584708,0
44550,"Fresno europeo","17/10/2011 11:36","Medio (4 - 8 mts)",130,"Grande",-68.8366891161,-32.8854992653,3,"Parque O'Higgins",1531146.02653,0,0.81499952436757,0
40782,"Pltano","18/04/2011 19:11","Alto (> 8 mts)",124,"Grande",-68.8405320648,-32.8844272432,1,"Parque Central",1655357.93265,0,0.333858563009727,0
13048,"Morera","15/02/2011 12:52","Medio (4 - 8 mts)",154,"Grande",-68.8447532418,-32.8644611187,4,"Cuarta Oeste",1173332.70145,0,0.213517483822965,0
12196,"Paraiso","18/01/2011 12:12","Alto (> 8 mts)",180,"Grande",-68.8463594399,-32.8675940518,6,"Residencial Norte",2694682.37982,0,0.100312333675183,0
28299,"Pltano","10/03/2011 14:50","Alto (> 8 mts)",172,"Grande",-68.8494530243,-32.8930054404,2,"Barrio Civico",2366816.36021,1,0.457931693279759,0
34153,"Morera","10/03/2011 13:39","Alto (> 8 mts)",180,"Grande",-68.8564507264,-32.8727772397,6,"Residencial Norte",2694682.37982,0,0.946284480044185,0
3207,"Fresno americano","22/09/2011 09:19","Alto (> 8 mts)",60,"Mediano",-68.8276768346,-32.874354191,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.928489095584835,0
44420,"Fresno europeo","18/10/2011 10:54","Medio (4 - 8 mts)",126,"Grande",-68.8367557022,-32.8843293165,3,"Parque O'Higgins",1531146.02653,0,0.454699506605918,0
45779,"Paraiso","23/08/2011 12:01","Medio (4 - 8 mts)",165,"Grande",-68.8216136519,-32.8697081526,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.24743564474007,0
16470,"Morera","12/08/2011 09:34","Alto (> 8 mts)",170,"Grande",-68.8414905059,-32.8625930429,4,"Cuarta Oeste",1173332.70145,0,0.306828042999003,0
7666,"Pltano","27/05/2011 10:22","Alto (> 8 mts)",180,"Grande",-68.8536421363,-32.885065842,5,"Residencial Sur",2423808.92355,1,0.0737791891185045,0
17918,"Caducifolio","04/08/2011 09:19","Muy bajo (1 - 2 mts)",5,"Chico",-68.837531121,-32.8668727286,4,"Cuarta Oeste",1173332.70145,0,0.580424032974173,0
18520,"Paraiso","06/07/2011 12:31","Alto (> 8 mts)",145,"Grande",-68.8377943096,-32.8741335121,4,"Cuarta Oeste",1173332.70145,0,0.0764399367589844,0
22812,"Fresno americano","14/06/2011 12:23","Medio (4 - 8 mts)",32,"Mediano",-68.8589957963,-32.9022812696,5,"Residencial Sur",2423808.92355,0,0.171830080298983,0
23460,"Morera","24/01/2011 15:13","Alto (> 8 mts)",176,"Grande",-68.8490660344,-32.9016575199,2,"Barrio Civico",2366816.36021,0,0.0383592585594913,0
6580,"Morera","18/05/2011 10:56","Alto (> 8 mts)",115,"Grande",-68.8602221228,-32.8908814248,5,"Residencial Sur",2423808.92355,0,0.704981800617523,0
23961,"Morera","12/01/2011 11:31","Alto (> 8 mts)",113,"Grande",-68.8464735256,-32.9003983995,2,"Barrio Civico",2366816.36021,0,0.770070377600041,0
19065,"Morera","26/07/2011 13:02","Alto (> 8 mts)",180,"Grande",-68.8418884702,-32.8717530523,4,"Cuarta Oeste",1173332.70145,0,0.0886358035892599,0
663,"Morera","07/03/2012 16:15","Medio (4 - 8 mts)",110,"Grande",-68.8182431856,-32.8680452757,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.94094773310882,0
37939,"Acer","27/08/2010 10:52","Medio (4 - 8 mts)",50,"Mediano",-68.8477002861,-32.8742591134,6,"Residencial Norte",2694682.37982,0,0.15303317950842,0
26707,"Morera","09/11/2011 10:17","Alto (> 8 mts)",140,"Grande",-68.8328806577,-32.8931409382,3,"Parque O'Higgins",1531146.02653,0,0.0977273169852906,0
19964,"Morera","05/08/2011 09:28","Medio (4 - 8 mts)",42,"Mediano",-68.8336665396,-32.8646381194,4,"Cuarta Oeste",1173332.70145,1,0.906215715447253,0
16345,"lamo blanco","12/08/2011 13:49","Alto (> 8 mts)",136,"Grande",-68.8418913421,-32.8629697374,4,"Cuarta Oeste",1173332.70145,0,0.627503105104781,0
42102,"Paraiso","04/05/2011 10:00","Medio (4 - 8 mts)",85,"Grande",-68.8430272258,-32.8769304179,1,"Parque Central",1655357.93265,0,0.177084303538279,0
25327,"Morera","09/02/2011 10:40","Alto (> 8 mts)",168,"Grande",-68.8398783944,-32.89938294,2,"Barrio Civico",2366816.36021,0,0.621804702632075,0
9799,"Paraiso sombrilla","14/01/2011 09:09","Medio (4 - 8 mts)",140,"Grande",-68.8450587655,-32.864260231,4,"Cuarta Oeste",1173332.70145,0,0.930421523917097,0
20131,"Jacarand","16/05/2011 11:11","Alto (> 8 mts)",20,"Chico",-68.861583572,-32.8914570904,5,"Residencial Sur",2423808.92355,0,0.984407394712918,0
22810,"Fresno americano","14/06/2011 12:25","Medio (4 - 8 mts)",36,"Mediano",-68.8591739313,-32.9023107753,5,"Residencial Sur",2423808.92355,0,0.372850081071261,0
38308,"Paraiso","09/11/2010 11:24","Alto (> 8 mts)",170,"Grande",-68.8537462361,-32.8703076824,6,"Residencial Norte",2694682.37982,0,0.0266891410525366,0
3752,"Morera","29/08/2011 12:02","Bajo (2 - 4 mts)",16,"Chico",-68.8187039041,-32.8701660308,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.781055886675721,0
43654,"Olmo bola","14/10/2011 16:54","Medio (4 - 8 mts)",150,"Grande",-68.8345025413,-32.8811492105,3,"Parque O'Higgins",1531146.02653,0,0.304833031377507,0
31609,"Pltano","10/06/2011 09:43","Alto (> 8 mts)",260,"Grande",-68.861192548,-32.8878228568,5,"Residencial Sur",2423808.92355,0,0.30849857347782,0
11572,"Paraiso","10/05/2010 11:52","Medio (4 - 8 mts)",162,"Grande",-68.8518258619,-32.8672315876,6,"Residencial Norte",2694682.37982,0,0.628644053656979,0
14635,"Aguaribay","12/12/2011 12:41","Medio (4 - 8 mts)",120,"Grande",-68.8791033415,-32.8656227866,8,"Aeroparque",2203364.73622,0,0.361758230896404,0
31113,"Fresno europeo","08/02/2011 09:31","Medio (4 - 8 mts)",84,"Grande",-68.8546704335,-32.8644661593,6,"Residencial Norte",2694682.37982,0,0.895622365655608,0
37805,"Fresno europeo","10/12/2010 13:00","Alto (> 8 mts)",80,"Grande",-68.8492301533,-32.8717795191,6,"Residencial Norte",2694682.37982,0,0.168048438335036,0
18992,"Morera","13/07/2011 09:50","Alto (> 8 mts)",145,"Grande",-68.8410731916,-32.8716366212,4,"Cuarta Oeste",1173332.70145,0,0.11857026570732,0
1897,"Acacia SP","17/11/2011 12:14","Muy bajo (1 - 2 mts)",2,"Chico",-68.8590023235,-32.8698028214,6,"Residencial Norte",2694682.37982,0,0.203429369948116,0
